Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,27.790000915527344,27.790000915527344,27.790000915527344,27.790000915527344,12.156003952026367,0
2010-01-05,27.860000610351562,27.860000610351562,27.860000610351562,27.860000610351562,12.186624526977539,0
2010-01-06,27.90999984741211,27.90999984741211,27.90999984741211,27.90999984741211,12.20849609375,0
2010-01-07,27.920000076293945,27.920000076293945,27.920000076293945,27.920000076293945,12.212870597839355,0
2010-01-08,28.09000015258789,28.09000015258789,28.09000015258789,28.09000015258789,12.287232398986816,0
2010-01-11,28.09000015258789,28.09000015258789,28.09000015258789,28.09000015258789,12.287232398986816,0
2010-01-12,27.770000457763672,27.770000457763672,27.770000457763672,27.770000457763672,12.147256851196289,0
2010-01-13,27.989999771118164,27.989999771118164,27.989999771118164,27.989999771118164,12.243491172790527,0
2010-01-14,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727,12.291606903076172,0
2010-01-15,27.770000457763672,27.770000457763672,27.770000457763672,27.770000457763672,12.147256851196289,0
2010-01-19,28.049999237060547,28.049999237060547,28.049999237060547,28.049999237060547,12.269734382629395,0
2010-01-20,27.700000762939453,27.700000762939453,27.700000762939453,27.700000762939453,12.116637229919434,0
2010-01-21,27.270000457763672,27.270000457763672,27.270000457763672,27.270000457763672,11.928545951843262,0
2010-01-22,26.68000030517578,26.68000030517578,26.68000030517578,26.68000030517578,11.670464515686035,0
2010-01-25,26.780000686645508,26.780000686645508,26.780000686645508,26.780000686645508,11.71420955657959,0
2010-01-26,26.670000076293945,26.670000076293945,26.670000076293945,26.670000076293945,11.66609001159668,0
2010-01-27,26.739999771118164,26.739999771118164,26.739999771118164,26.739999771118164,11.696710586547852,0
2010-01-28,26.43000030517578,26.43000030517578,26.43000030517578,26.43000030517578,11.561110496520996,0
2010-01-29,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,11.425505638122559,0
2010-02-01,26.520000457763672,26.520000457763672,26.520000457763672,26.520000457763672,11.600478172302246,0
2010-02-02,26.799999237060547,26.799999237060547,26.799999237060547,26.799999237060547,11.722954750061035,0
2010-02-03,26.729999542236328,26.729999542236328,26.729999542236328,26.729999542236328,11.692336082458496,0
2010-02-04,25.8799991607666,25.8799991607666,25.8799991607666,25.8799991607666,11.320525169372559,0
2010-02-05,25.920000076293945,25.920000076293945,25.920000076293945,25.920000076293945,11.33802318572998,0
2010-02-08,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328,11.254912376403809,0
2010-02-09,26.09000015258789,26.09000015258789,26.09000015258789,26.09000015258789,11.412384033203125,0
2010-02-10,25.989999771118164,25.989999771118164,25.989999771118164,25.989999771118164,11.368644714355469,0
2010-02-11,26.329999923706055,26.329999923706055,26.329999923706055,26.329999923706055,11.517367362976074,0
2010-02-12,26.280000686645508,26.280000686645508,26.280000686645508,26.280000686645508,11.495492935180664,0
2010-02-16,26.75,26.75,26.75,26.75,11.701085090637207,0
2010-02-17,26.860000610351562,26.860000610351562,26.860000610351562,26.860000610351562,11.749201774597168,0
2010-02-18,27.040000915527344,27.040000915527344,27.040000915527344,27.040000915527344,11.8279390335083,0
2010-02-19,27.079999923706055,27.079999923706055,27.079999923706055,27.079999923706055,11.845434188842773,0
2010-02-22,27.059999465942383,27.059999465942383,27.059999465942383,27.059999465942383,11.836686134338379,0
2010-02-23,26.670000076293945,26.670000076293945,26.670000076293945,26.670000076293945,11.66609001159668,0
2010-02-24,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,11.762323379516602,0
2010-02-25,26.81999969482422,26.81999969482422,26.81999969482422,26.81999969482422,11.731705665588379,0
2010-02-26,26.899999618530273,26.899999618530273,26.899999618530273,26.899999618530273,11.76669979095459,0
2010-03-01,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,11.897926330566406,0
2010-03-02,27.329999923706055,27.329999923706055,27.329999923706055,27.329999923706055,11.954789161682129,0
2010-03-03,27.40999984741211,27.40999984741211,27.40999984741211,27.40999984741211,11.989784240722656,0
2010-03-04,27.440000534057617,27.440000534057617,27.440000534057617,27.440000534057617,12.002906799316406,0
2010-03-05,27.84000015258789,27.84000015258789,27.84000015258789,27.84000015258789,12.177876472473145,0
2010-03-08,27.84000015258789,27.84000015258789,27.84000015258789,27.84000015258789,12.177876472473145,0
2010-03-09,27.8700008392334,27.8700008392334,27.8700008392334,27.8700008392334,12.190999031066895,0
2010-03-10,28.020000457763672,28.020000457763672,28.020000457763672,28.020000457763672,12.256612777709961,0
2010-03-11,28.110000610351562,28.110000610351562,28.110000610351562,28.110000610351562,12.295982360839844,0
2010-03-12,28.1200008392334,28.1200008392334,28.1200008392334,28.1200008392334,12.30035400390625,0
2010-03-15,28.040000915527344,28.040000915527344,28.040000915527344,28.040000915527344,12.265358924865723,0
2010-03-16,28.25,28.25,28.25,28.25,12.357218742370605,0
2010-03-17,28.40999984741211,28.40999984741211,28.40999984741211,28.40999984741211,12.42720890045166,0
2010-03-18,28.34000015258789,28.34000015258789,28.34000015258789,28.34000015258789,12.396587371826172,0
2010-03-19,28.190000534057617,28.190000534057617,28.190000534057617,28.190000534057617,12.330976486206055,0
2010-03-22,28.31999969482422,28.31999969482422,28.31999969482422,28.31999969482422,12.387840270996094,0
2010-03-23,28.489999771118164,28.489999771118164,28.489999771118164,28.489999771118164,12.462202072143555,0
2010-03-24,28.299999237060547,28.299999237060547,28.299999237060547,28.299999237060547,12.379090309143066,0
2010-03-25,28.229999542236328,28.229999542236328,28.229999542236328,28.229999542236328,12.348472595214844,0
2010-03-26,28.270000457763672,28.270000457763672,28.270000457763672,28.270000457763672,12.36596965789795,0
2010-03-29,28.459999084472656,28.459999084472656,28.459999084472656,28.459999084472656,12.449079513549805,0
2010-03-30,28.5,28.5,28.5,28.5,12.46657657623291,0
2010-03-31,28.469999313354492,28.469999313354492,28.469999313354492,28.469999313354492,12.45345401763916,0
2010-04-01,28.709999084472656,28.709999084472656,28.709999084472656,28.709999084472656,12.558432579040527,0
2010-04-05,28.90999984741211,28.90999984741211,28.90999984741211,28.90999984741211,12.645919799804688,0
2010-04-06,28.90999984741211,28.90999984741211,28.90999984741211,28.90999984741211,12.645919799804688,0
2010-04-07,28.780000686645508,28.780000686645508,28.780000686645508,28.780000686645508,12.589056015014648,0
2010-04-08,28.860000610351562,28.860000610351562,28.860000610351562,28.860000610351562,12.62404727935791,0
2010-04-09,29.040000915527344,29.040000915527344,29.040000915527344,29.040000915527344,12.702786445617676,0
2010-04-12,29.09000015258789,29.09000015258789,29.09000015258789,29.09000015258789,12.72465705871582,0
